,age,workclass,eduacation,education_numeric,mariatal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,census_income
209,"(16.927, 27.429]",Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K
210,"(37.857, 48.286]",Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
211,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
212,"(27.429, 37.857]",Private,Some-college,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
213,"(58.714, 69.143]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
214,"(48.286, 58.714]",Self-emp-inc,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
215,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,60,United-States,>50K
216,"(48.286, 58.714]",Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
217,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Poland,<=50K
218,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
219,"(16.927, 27.429]",Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
220,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
221,"(58.714, 69.143]",Unemployed,1st-4th,2,Divorced,Unemployed,Not-in-family,White,Male,0,0,40,United-States,<=50K
222,"(79.571, 90.0]",Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,2206,40,United-States,<=50K
223,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,20,United-States,<=50K
224,"(48.286, 58.714]",Local-gov,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,<=50K
225,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
226,"(58.714, 69.143]",Unemployed,10th,6,Divorced,Unemployed,Not-in-family,Amer-Indian-Eskimo,Female,0,0,10,United-States,<=50K
227,"(58.714, 69.143]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,50,United-States,<=50K
228,"(69.143, 79.571]",Private,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,Columbia,<=50K
229,"(58.714, 69.143]",Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
230,"(27.429, 37.857]",Private,11th,7,Separated,Transport-moving,Not-in-family,Black,Male,3674,0,40,United-States,<=50K
231,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,38,United-States,<=50K
232,"(16.927, 27.429]",Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
233,"(27.429, 37.857]",Private,Some-college,10,Divorced,Craft-repair,Other-relative,Other,Female,0,0,40,United-States,<=50K
234,"(27.429, 37.857]",Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
235,"(58.714, 69.143]",State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
236,"(37.857, 48.286]",State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
237,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Iran,>50K
238,"(37.857, 48.286]",Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K
239,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
240,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
241,"(37.857, 48.286]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,<=50K
242,"(16.927, 27.429]",State-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
243,"(16.927, 27.429]",Unemployed,Some-college,10,Never-married,Unemployed,Own-child,White,Male,0,0,20,United-States,<=50K
244,"(37.857, 48.286]",Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,1741,40,United-States,<=50K
245,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
246,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
247,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
248,"(37.857, 48.286]",Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,United-States,>50K
249,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
250,"(37.857, 48.286]",Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
251,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
252,"(58.714, 69.143]",Local-gov,10th,6,Widowed,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
253,"(16.927, 27.429]",Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
254,"(48.286, 58.714]",Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,<=50K
255,"(37.857, 48.286]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K
256,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
257,"(27.429, 37.857]",Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
258,"(37.857, 48.286]",Private,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
259,"(48.286, 58.714]",Private,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
260,"(27.429, 37.857]",Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
261,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
262,"(16.927, 27.429]",Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
263,"(58.714, 69.143]",Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
264,"(16.927, 27.429]",Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
265,"(27.429, 37.857]",Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,>50K
266,"(16.927, 27.429]",Unemployed,Some-college,10,Never-married,Unemployed,Own-child,White,Male,0,0,24,Canada,<=50K
267,"(58.714, 69.143]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
268,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
269,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
270,"(58.714, 69.143]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
271,"(16.927, 27.429]",Private,9th,5,Never-married,Other-service,Own-child,White,Male,1055,0,24,United-States,<=50K
272,"(48.286, 58.714]",Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,98,United-States,<=50K
273,"(16.927, 27.429]",Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
274,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
275,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
276,"(37.857, 48.286]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
277,"(27.429, 37.857]",Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
278,"(16.927, 27.429]",Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
279,"(16.927, 27.429]",Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50K
280,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50K
281,"(37.857, 48.286]",Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
282,"(27.429, 37.857]",Private,Assoc-acdm,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,United-States,<=50K
283,"(58.714, 69.143]",Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K
284,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
285,"(48.286, 58.714]",Federal-gov,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K
286,"(37.857, 48.286]",Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
287,"(48.286, 58.714]",Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
288,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
289,"(48.286, 58.714]",Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50K
290,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
291,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
292,"(27.429, 37.857]",Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
293,"(16.927, 27.429]",Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
294,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
295,"(58.714, 69.143]",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
296,"(27.429, 37.857]",Self-emp-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
297,"(37.857, 48.286]",Unemployed,Masters,14,Married-civ-spouse,Unemployed,Wife,Asian-Pac-Islander,Female,3464,0,40,United-States,<=50K
298,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
299,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
300,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
301,"(16.927, 27.429]",Private,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
302,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
303,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50K
304,"(16.927, 27.429]",Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K
305,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
306,"(16.927, 27.429]",Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
307,"(37.857, 48.286]",Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50K
308,"(27.429, 37.857]",Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
309,"(37.857, 48.286]",Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50K
310,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
311,"(27.429, 37.857]",Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Taiwan,>50K
312,"(16.927, 27.429]",Unemployed,Some-college,10,Never-married,Unemployed,Own-child,Black,Female,0,0,25,United-States,<=50K
313,"(27.429, 37.857]",Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
314,"(16.927, 27.429]",Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
315,"(16.927, 27.429]",Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
316,"(69.143, 79.571]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
317,"(16.927, 27.429]",Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K
318,"(27.429, 37.857]",Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
319,"(58.714, 69.143]",Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
320,"(37.857, 48.286]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
321,"(37.857, 48.286]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50K
322,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
323,"(27.429, 37.857]",Private,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
324,"(69.143, 79.571]",Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
325,"(58.714, 69.143]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
326,"(16.927, 27.429]",Unemployed,Assoc-voc,11,Never-married,Unemployed,Own-child,Black,Female,0,0,15,United-States,<=50K
327,"(37.857, 48.286]",Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50K
328,"(48.286, 58.714]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
329,"(58.714, 69.143]",Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,<=50K
330,"(37.857, 48.286]",Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
331,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
332,"(37.857, 48.286]",Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
333,"(48.286, 58.714]",Local-gov,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
334,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
335,"(16.927, 27.429]",Private,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,<=50K
336,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
337,"(48.286, 58.714]",Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
338,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Male,0,0,30,Haiti,<=50K
339,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
340,"(16.927, 27.429]",Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
341,"(37.857, 48.286]",Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
342,"(27.429, 37.857]",State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K
343,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
344,"(16.927, 27.429]",State-gov,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
345,"(37.857, 48.286]",Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
346,"(58.714, 69.143]",Unemployed,11th,7,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,8,United-States,<=50K
347,"(27.429, 37.857]",Unemployed,Assoc-voc,11,Divorced,Unemployed,Unmarried,White,Female,0,0,40,United-States,<=50K
348,"(48.286, 58.714]",Private,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Iran,<=50K
349,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
350,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
351,"(16.927, 27.429]",Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
352,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
353,"(37.857, 48.286]",Local-gov,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
354,"(58.714, 69.143]",Unemployed,Bachelors,13,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,40,United-States,>50K
355,"(37.857, 48.286]",Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
356,"(58.714, 69.143]",Private,11th,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K
357,"(37.857, 48.286]",Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
358,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
359,"(16.927, 27.429]",Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
360,"(27.429, 37.857]",Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
361,"(58.714, 69.143]",Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
362,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
363,"(37.857, 48.286]",Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,United-States,>50K
364,"(16.927, 27.429]",Private,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
365,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
366,"(48.286, 58.714]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
367,"(16.927, 27.429]",Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
